place_id,name,address,phone,rating,review_count,price_level,types,website,latitude,longitude,business_status,source,source_location,source_query,fetched_at,city,state,high_demand_category,review_volume,is_affordable,high_rating,urban_location,on_ubereats,on_grubhub,vertical,lead_score,score_breakdown,priority,contact_by_date,expected_conversion_prob
ChIJibIZ0L5mhYARvqCc88OnsTM,Mountain Mike's Pizza,"30 Golf Club Rd Suite A, Pleasant Hill, CA 94523, USA",(925) 826-5101,4.4,283,2,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",https://www.mountainmikespizza.com/locations/pleasant-hill-golf-club/,37.9721667,-122.0648934,OPERATIONAL,google_places,"San Francisco, CA",pizza restaurants,2026-01-28T02:09:29.297085,San Francisco,CA,False,Medium,True,True,True,True,True,restaurants,75,"{'Competitor Platform': 25, 'Review Volume': 15, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJZ3mjPi2BhYARY55h2P1Rc7I,Marina Pizza and Pasta,"2139 Lombard St, San Francisco, CA 94123, USA",(415) 931-3333,4.3,422,1,"establishment,food,point_of_interest,restaurant",https://www.marinapizzapasta.com/,37.7996315,-122.4366761,OPERATIONAL,google_places,"San Francisco, CA",pizza restaurants,2026-01-28T02:09:29.818906,San Francisco,CA,False,Medium,True,True,True,False,False,restaurants,50,"{'Review Volume': 15, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",Low,2026-02-27,0.25
ChIJRYVeD6V_hYARnY1IPrjuF_Q,Pizzeria da Laura,"2049 Shattuck Ave., Berkeley, CA 94704, USA",(510) 984-0409,4.6,341,2,"establishment,food,point_of_interest,restaurant",http://www.pizzeriadalaura.com/,37.8713342,-122.2680799,OPERATIONAL,google_places,"San Francisco, CA",pizza restaurants,2026-01-28T02:09:30.125989,San Francisco,CA,False,Medium,True,True,True,False,False,restaurants,50,"{'Review Volume': 15, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",Low,2026-02-27,0.25
ChIJmx3iW_GAhYARrlV9H2vyE-E,Golden Boy Pizza,"542 Green St, San Francisco, CA 94133, USA",(415) 982-9738,4.7,4769,1,"establishment,food,point_of_interest,restaurant",http://www.goldenboypizza.com/,37.7997625,-122.4080927,OPERATIONAL,google_places,"San Francisco, CA",pizza restaurants,2026-01-28T02:09:30.343959,San Francisco,CA,False,High,True,True,True,True,True,restaurants,80,"{'Competitor Platform': 25, 'Review Volume': 20, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJ23quzJOAhYARKTZa7UFbYFk,Bellissimo Pizza,"920 Sutter St, San Francisco, CA 94109, USA",(415) 885-4445,4.1,233,1,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",http://bellissimopizzasf.com/,37.7884821,-122.4155374,OPERATIONAL,google_places,"San Francisco, CA",pizza restaurants,2026-01-28T02:09:30.596688,San Francisco,CA,False,Medium,True,True,True,True,False,restaurants,75,"{'Competitor Platform': 25, 'Review Volume': 15, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJHXHcEvGAhYARQPuHNN78s78,Tony's Pizza Napoletana,"1570 Stockton St, San Francisco, CA 94133, USA",(415) 835-9888,4.5,9776,2,"establishment,food,point_of_interest,restaurant",http://tonyspizzanapoletana.com/,37.8003815,-122.4090457,OPERATIONAL,google_places,"San Francisco, CA",pizza restaurants,2026-01-28T02:09:31.033145,San Francisco,CA,False,High,True,True,True,True,False,restaurants,80,"{'Competitor Platform': 25, 'Review Volume': 20, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJL0yHFS98hYARXpfZ1PBipWo,Seniore's Pizza,"2518 Durant Ave, Berkeley, CA 94704, USA",(510) 548-5500,4.1,249,1,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",http://www.myseniorespizza.com/,37.867672,-122.2581416,OPERATIONAL,google_places,"San Francisco, CA",pizza restaurants,2026-01-28T02:09:31.394366,San Francisco,CA,False,Medium,True,True,True,True,False,restaurants,75,"{'Competitor Platform': 25, 'Review Volume': 15, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJo3CA8_OAhYARhhs-L5RKHF4,Il Casaro Pizzeria,"348 Columbus Ave, San Francisco, CA 94133, USA",(415) 677-9455,4.6,2401,2,"establishment,food,point_of_interest,restaurant",https://www.ilcasaropizzeria.com/,37.7984717,-122.4073281,OPERATIONAL,google_places,"San Francisco, CA",pizza restaurants,2026-01-28T02:09:31.919778,San Francisco,CA,False,High,True,True,True,True,True,restaurants,80,"{'Competitor Platform': 25, 'Review Volume': 20, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJ02zlYJt-j4AR2D67vAEuxDI,Bravo Pizza,"5145 Mission St, San Francisco, CA 94112, USA",(415) 585-8500,4.3,477,2,"establishment,food,meal_delivery,point_of_interest,restaurant",https://www.bravopizzaofsanfrancisco.com/?utm_source=gbp,37.716521,-122.440784,OPERATIONAL,google_places,"San Francisco, CA",pizza restaurants,2026-01-28T02:09:32.440551,San Francisco,CA,False,Medium,True,True,True,True,False,restaurants,75,"{'Competitor Platform': 25, 'Review Volume': 15, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJCS_HTDq7j4ARskXdL5usfsU,Pizzeria Delfina - Palo Alto,"651 Emerson St, Palo Alto, CA 94301, USA",(650) 353-2208,4.4,1489,2,"bar,establishment,food,point_of_interest,restaurant",https://www.pizzeriadelfina.com/location/palo-alto/,37.4434222,-122.1604222,OPERATIONAL,google_places,"San Francisco, CA",pizza restaurants,2026-01-28T02:09:32.745763,San Francisco,CA,False,High,True,True,True,True,True,restaurants,80,"{'Competitor Platform': 25, 'Review Volume': 20, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJt-bYOjF8j4ARd6WeEQBA2xc,Golden Wok,"295 Orizaba Ave, San Francisco, CA 94132, USA",(415) 586-8000,3.8,117,2,"establishment,food,meal_delivery,point_of_interest,restaurant",https://goldenwokcatogo.com/,37.7141846,-122.462984,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:34.701554,San Francisco,CA,False,Low,True,False,True,False,True,restaurants,60,"{'Competitor Platform': 25, 'Review Volume': 10, 'Urban Location': 15, 'Affordable Price': 10}",Medium,2026-02-11,0.12
ChIJkZAk4z5-j4ARyOeKik6GJA0,Heung Yuen,"3279 22nd St, San Francisco, CA 94110, USA",(415) 648-2666,4.1,262,1,"establishment,food,point_of_interest,restaurant",http://www.heungyuenrestaurant.com/,37.7552531,-122.4204826,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:34.954892,San Francisco,CA,False,Medium,True,True,True,True,True,restaurants,75,"{'Competitor Platform': 25, 'Review Volume': 15, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJG4GjC51-hYARDnhkaVgJsI4,Great China,"2190 Bancroft Way, Berkeley, CA 94704, USA",(510) 843-7996,4.4,1577,2,"establishment,food,point_of_interest,restaurant",http://greatchinaberkeley.com/,37.8676762,-122.2661728,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:35.284222,San Francisco,CA,False,High,True,True,True,True,False,restaurants,80,"{'Competitor Platform': 25, 'Review Volume': 20, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJbRT4dPuZhYARjU4-Os9JPFo,Yet Wah Restaurant,"1238 4th St, San Rafael, CA 94901, USA",(415) 460-9883,3.8,252,2,"establishment,food,point_of_interest,restaurant",https://www.yetwah.com/,37.973512,-122.530305,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:35.586217,San Francisco,CA,False,Medium,True,False,True,True,True,restaurants,65,"{'Competitor Platform': 25, 'Review Volume': 15, 'Urban Location': 15, 'Affordable Price': 10}",Medium,2026-02-11,0.35000000000000003
ChIJiWMWSqt_j4ARa7ylEQPxAK4,Win Garden,"2794 Diamond St, San Francisco, CA 94131, USA",(415) 333-1331,4.5,93,2,"establishment,food,point_of_interest,restaurant",https://www.wingardenca.com/,37.7346918,-122.4339525,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:35.795286,San Francisco,CA,False,Low,True,True,True,True,True,restaurants,70,"{'Competitor Platform': 25, 'Review Volume': 10, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",Medium,2026-02-11,0.32
ChIJG9rCFfKlj4ARIBaOF4i5_M8,The Mandarin,"1029 El Camino Real, Menlo Park, CA 94025, USA",(650) 391-9811,4.3,190,2,"establishment,food,point_of_interest,restaurant",http://www.themandarinbistro.com/,37.453024,-122.1822457,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:36.111998,San Francisco,CA,False,Low,True,True,True,False,False,restaurants,45,"{'Review Volume': 10, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",Low,2026-02-27,0.16999999999999998
ChIJ62R-rrGAhYARLRHf0KSkOd8,Kung Food,"1615 McAllister St #4413, San Francisco, CA 94115, USA",(415) 673-6688,4.5,631,1,"establishment,food,meal_delivery,point_of_interest,restaurant",http://www.kungfoodsanfrancisco.com/?utm_source=gmb&utm_medium=website,37.7776287,-122.4387394,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:36.636092,San Francisco,CA,False,High,True,True,True,True,True,restaurants,80,"{'Competitor Platform': 25, 'Review Volume': 20, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJ_0OEpPSAhYARmd_vGxWFN68,New Woey Loy Goey Restaurant,"699 Jackson St, San Francisco, CA 94133, USA",(415) 399-0733,4.0,440,1,"establishment,food,point_of_interest,restaurant",,37.7959393,-122.4064993,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:36.934315,San Francisco,CA,False,Medium,True,True,True,True,True,restaurants,75,"{'Competitor Platform': 25, 'Review Volume': 15, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJGes0xHJhhYAREPjNkQp7KuQ,China Palace Restaurant,"2932 N Main St, Walnut Creek, CA 94596, USA",(925) 935-3233,4.2,562,1,"establishment,food,point_of_interest,restaurant",http://www.chinapalacewalnutcreek.com/,37.9275479,-122.0611134,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:37.258438,San Francisco,CA,False,High,True,True,True,True,True,restaurants,80,"{'Competitor Platform': 25, 'Review Volume': 20, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJm4ssfa2Rj4ARwiF9C05j8hY,Peking Garden Restaurant,"15950 Hesperian Blvd, San Lorenzo, CA 94580, USA",(510) 481-6368,4.0,282,2,"establishment,food,point_of_interest,restaurant",https://www.pekinggardenslz.com/,37.6802883,-122.1266097,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:37.536991,San Francisco,CA,False,Medium,True,True,True,True,True,restaurants,75,"{'Competitor Platform': 25, 'Review Volume': 15, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJWwMKn_t9j4ARwtkPUWCQq5M,Spicy House 川香小館,"6811 Mission St, Daly City, CA 94014, USA",(650) 991-1188,4.4,290,1,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",http://www.spicyhousetogo.com/,37.6992041,-122.4637487,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:37.883627,San Francisco,CA,False,Medium,True,True,True,False,True,restaurants,75,"{'Competitor Platform': 25, 'Review Volume': 15, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.25
ChIJ6ZUi_A-FhYARbVfNC4t3vrk,Tommy's Wok Chinese Cuisine,"3001 Bridgeway H, Sausalito, CA 94965, USA",(415) 332-5818,4.5,300,2,"establishment,food,point_of_interest,restaurant",http://www.tommyswok.com/,37.8698593,-122.5037933,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:38.209819,San Francisco,CA,False,Medium,True,True,True,True,True,restaurants,75,"{'Competitor Platform': 25, 'Review Volume': 15, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJn7pQPjmHhYARKW5TVICDj5g,Green Island Restaurant,"4012 Geary Blvd, San Francisco, CA 94118, USA",(415) 387-9600,4.1,172,1,"establishment,food,point_of_interest,restaurant",https://s.fronttab.com/LETW17,37.7812917,-122.4624569,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:38.427338,San Francisco,CA,False,Low,True,True,True,True,False,restaurants,70,"{'Competitor Platform': 25, 'Review Volume': 10, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",Medium,2026-02-11,0.32
ChIJZRiIUcORj4ARCqweCegx9Ts,Tin Fu Chinese Restaurant,"448 W Harder Rd, Hayward, CA 94544, USA",(510) 887-2398,4.1,258,1,"establishment,food,point_of_interest,restaurant",https://www.tinfuchineserestaurant.com/,37.6468294,-122.0885268,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:38.731655,San Francisco,CA,False,Medium,True,True,True,False,True,restaurants,75,"{'Competitor Platform': 25, 'Review Volume': 15, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.25
ChIJD5YiqZZmhYARgjucJNb-tFY,Chef Choy Chinese food,"548 Contra Costa Blvd W, Pleasant Hill, CA 94523, USA",(925) 671-0655,4.4,568,2,"establishment,food,point_of_interest,restaurant",http://chefchoy.kwickmenu.com/index.php,37.9791671,-122.0678677,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:39.257684,San Francisco,CA,False,High,True,True,True,False,True,restaurants,80,"{'Competitor Platform': 25, 'Review Volume': 20, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.25
ChIJOwdHPWRzhYAR-XIwvMgOW2E,China Wok,"512 Sacramento St, Vallejo, CA 94590, USA",(707) 645-2008,4.3,770,2,"establishment,food,point_of_interest,restaurant",https://www.chinawokvallejo.com/,38.101608,-122.258056,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:39.543605,San Francisco,CA,False,High,True,True,True,False,False,restaurants,55,"{'Review Volume': 20, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",Medium,2026-02-11,0.25
ChIJp5aOZ5t-j4ARm1w1_-91FOw,Ying Hui Chinese Restaurant,"5125 Mission St, San Francisco, CA 94112, USA",(415) 333-5266,3.6,93,1,"establishment,food,point_of_interest,restaurant",,37.7167468,-122.440486,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:40.061646,San Francisco,CA,False,Low,True,False,True,True,True,restaurants,60,"{'Competitor Platform': 25, 'Review Volume': 10, 'Urban Location': 15, 'Affordable Price': 10}",Medium,2026-02-11,0.27
ChIJ33L13vx-j4ARW1vdkySw5wE,Ling Ling Cuisine Restaurant,"2517 San Bruno Ave, San Francisco, CA 94134, USA",(415) 467-6948,4.3,208,1,"establishment,food,point_of_interest,restaurant",,37.7300848,-122.4045161,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:40.306111,San Francisco,CA,False,Medium,True,True,True,True,False,restaurants,75,"{'Competitor Platform': 25, 'Review Volume': 15, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJrzxdPUVihYARGIPtFXkL31Y,Great Wall Restaurant,"3500 Golden Gate Way, Lafayette, CA 94549, USA",(925) 284-3500,4.4,221,2,"establishment,food,point_of_interest,restaurant",http://www.lafayettegreatwall.com/,37.891618,-122.116537,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:40.543680,San Francisco,CA,False,Medium,True,True,True,False,True,restaurants,75,"{'Competitor Platform': 25, 'Review Volume': 15, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.25
ChIJk0xF3cuAhYARRHbtvMtcMrE,Eliza's,"2877 California St #2879, San Francisco, CA 94115, USA",(415) 621-4819,4.2,255,2,"establishment,food,point_of_interest,restaurant",https://elizas-restaurant.square.site/,37.7878066,-122.4416811,OPERATIONAL,google_places,"San Francisco, CA",chinese restaurants,2026-01-28T02:09:40.831950,San Francisco,CA,False,Medium,True,True,True,True,True,restaurants,75,"{'Competitor Platform': 25, 'Review Volume': 15, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJ5WRITUd-j4ARIcl68TeeR8M,Taquería El Farolito,"2779 Mission St, San Francisco, CA 94110, USA",(415) 824-7877,4.5,5564,1,"establishment,food,point_of_interest,restaurant",https://rebrand.ly/farolito,37.75264629999999,-122.4183182,OPERATIONAL,google_places,"San Francisco, CA",mexican restaurants,2026-01-28T02:09:42.704283,San Francisco,CA,False,High,True,True,True,True,True,restaurants,80,"{'Competitor Platform': 25, 'Review Volume': 20, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJLfm7codnhYARuS7ZKlZhCYU,Carrillo's Tacos Mexican Food,"2995 Monument Blvd STE D, Concord, CA 94520, USA",(925) 708-6781,5.0,15,0,"establishment,food,point_of_interest,restaurant",https://www.carrillostacos.com/,37.9685746,-122.0323619,OPERATIONAL,google_places,"San Francisco, CA",mexican restaurants,2026-01-28T02:09:43.136839,San Francisco,CA,False,Very Low,True,True,True,True,True,restaurants,65,"{'Competitor Platform': 25, 'Review Volume': 5, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",Medium,2026-02-11,0.32
ChIJg8Bga_OGj4ARGhX4dHtDk1Y,Guadalajara,"1001 Fruitvale Ave, Oakland, CA 94601, USA",(510) 533-7194,4.3,2534,1,"establishment,food,point_of_interest,restaurant",http://www.guadalajaraoakland.com/,37.77550859999999,-122.2272474,OPERATIONAL,google_places,"San Francisco, CA",mexican restaurants,2026-01-28T02:09:43.587982,San Francisco,CA,False,High,True,True,True,True,True,restaurants,80,"{'Competitor Platform': 25, 'Review Volume': 20, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJz-B4o-p9j4ARIYui7RFnlBA,Elena's Mexican Restaurant,"255 W Portal Ave, San Francisco, CA 94127, USA",(415) 622-4440,4.3,550,2,"establishment,food,point_of_interest,restaurant",http://www.elenasmexican.com/,37.7383702,-122.4683402,OPERATIONAL,google_places,"San Francisco, CA",mexican restaurants,2026-01-28T02:09:43.793948,San Francisco,CA,False,High,True,True,True,False,True,restaurants,80,"{'Competitor Platform': 25, 'Review Volume': 20, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.25
ChIJfcaly4eAhYARSIvvfFpH64w,Tropisueno,"75 Yerba Buena Ln, San Francisco, CA 94103, USA",(415) 985-2264,4.3,3797,2,"bar,establishment,food,point_of_interest,restaurant",https://www.tropisueno.com/,37.7853583,-122.40405,OPERATIONAL,google_places,"San Francisco, CA",mexican restaurants,2026-01-28T02:09:44.148673,San Francisco,CA,False,High,True,True,True,True,True,restaurants,80,"{'Competitor Platform': 25, 'Review Volume': 20, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJrTYB1UZ-j4ARdeRB5Wzp_CE,La Taqueria,"2889 Mission St, San Francisco, CA 94110, USA",(415) 285-7117,4.5,6983,1,"establishment,food,point_of_interest,restaurant",https://lataqueriasf.net/,37.7508961,-122.4180867,OPERATIONAL,google_places,"San Francisco, CA",mexican restaurants,2026-01-28T02:09:44.372006,San Francisco,CA,False,High,True,True,True,False,True,restaurants,80,"{'Competitor Platform': 25, 'Review Volume': 20, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.25
ChIJdVUPu9KTj4AR46iOQt_97Is,Los Molcajetes Fresh & Grill,"22154 Redwood Rd, Castro Valley, CA 94546, USA",(510) 733-5133,4.2,765,1,"establishment,food,point_of_interest,restaurant",http://losmolcajetesfreshgrill.net/,37.6860739,-122.0731514,OPERATIONAL,google_places,"San Francisco, CA",mexican restaurants,2026-01-28T02:09:44.650882,San Francisco,CA,False,High,True,True,True,True,True,restaurants,80,"{'Competitor Platform': 25, 'Review Volume': 20, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
ChIJqRjeu9F-hYARPZ-P2Pd-gPo,Picante,"1328 Sixth St, Berkeley, CA 94710, USA",(510) 525-3121,4.2,1906,2,"establishment,food,point_of_interest,restaurant",http://www.picanteberkeley.com/,37.8782062,-122.3013274,OPERATIONAL,google_places,"San Francisco, CA",mexican restaurants,2026-01-28T02:09:44.878318,San Francisco,CA,False,High,True,True,True,True,True,restaurants,80,"{'Competitor Platform': 25, 'Review Volume': 20, 'Urban Location': 15, 'High Rating': 10, 'Affordable Price': 10}",High,2026-02-04,0.4
